personId,movieId,characters
19151,16366,Potiphar (voice)
6106,16366,Simeon:Slave Trader (voice)
198,16366,Auctioneer:Horse Trader (voice)
9807,16366,Butler (voice)
236327,16366,Baker (voice)
38709,16366,Reuben (voice)
34982,16366,Levi (voice)
84495,16366,Issachar:Lead Trader (voice)
23915,11231,Sgt. Kesuke Miyagi
448,11231,Julie Pierce
11086,11231,Colonel Dugan
20276,11231,Louisa Pierce
6657,797,Alma
11916,797,Elisabeth Vogler
11917,797,Arzt
6649,797,Herr Vogler
11918,797,Elisabet's Son (uncredited)
11510,11011,Richie Rich
14101,11011,Lawrence Van Dough
52995,11011,Richard Rich
4003,11011,Regina Rich
28042,11011,Young Richie
8537,11011,Herbert Cadbury
7453,3782,Kanji Watanabe
34375,3782,Sakai
34376,3782,"Mitsuo, son of Kanji"
145251,3782,Kimura
7454,3782,Noguchi
96552,3782,Sub-Section Chief Ono
30772,3782,Deputy Mayor
20830,3782,Intern
128023,3782,Novelist
4581,2750,Tony Wilson
7321,2750,Charles
1120,2750,Alan Erasus
1834,2750,Lindsay Wilson
14887,2750,Rob Gretton
28160,2750,John the Postman
1333,2750,Martin Hannett
42604,2750,Bernard
91494,2750,Peter Saville
15111,10413,Sam Gillen
2165,10413,Clydie Anderson
18793,10413,Mike 'Mookie' Anderson
15854,10413,Mr. Dunston
10682,10413,Billy
14324,10413,Franklin Hale
56024,8827,Octave
56402,8827,Sophie
2970,8827,Charlie
2201,11656,Töre
70359,11656,Märeta
6662,11656,Ingeri
70361,11656,Karin
48574,11656,Thin Herdsman
3857,11656,Beggar
244278,11656,Mute Herdsman
573295,11656,Bridge Keeper
58305,11656,Frida
1114985,11656,Simon
321845,11656,Farm-hand
60949,11090,Marvin Mange
68000,11090,Rianna
11885,11090,Sgt. Sisk
68812,11090,Chief Wilson
828,11090,
2227,577,Suzanne Stone Maretto
2876,577,Larry Maretto
73421,577,Jimmy Emmett
1893,577,Russel Hines
7796,577,Janice Maretto
2841,577,Lydia Mertz
6486,577,Joe Maretto
4201,577,Ed Grant
224,577,Man at Lake
2115,577,Earl Stone
11318,577,Carol Stone
4690,9558,Frank White
16560,9558,Dennis Gilley
2975,9558,Jimmy Jump
2561,9558,Roy Bishop
10814,9558,Thomas Flanigan
59109,9558,Jennifer
4808,9558,Lance
884,9558,Test Tube
4604,9558,Raye
40377,9558,Tanner
6195,9558,
1231,10712,Cathy Whitaker
6065,10712,Frank Whitaker
352,10712,Raymond Deagan
1276,10712,Eleanor Fine
19492,10712,Sybil
8986,10712,Dr. Bowman
33241,10712,Stan Fine
1989,10712,Mona Lauder
35515,10712,Elderly Woman
6696,107170,Ghost Leader
44079,107170,Special Appearance
231246,107170,Chevchenko
18324,14220,Peter
20818,14220,Fred
21007,14220,Cooker
56251,14220,Whitaker
71128,14220,Cheryl
20819,14220,Danny Gutierrez
64825,14220,Sky Pierson
418,14220,Gus Hayden
10671,14220,Bill Calhoun
21485,14220,Dick
15033,14220,Junior
60074,14220,Ed Lawson
7502,14220,Milas
62692,14220,TJ
21485,14220,Dick
19119,1254,Lili
22306,1254,Paul Tellier
6548,1254,Isabelle Tellier
32657,1254,Thomas
32658,1254,Loïc
32659,1254,L'ami de Loïc
132429,1254,Léa
1844,9510,Lance Knight
38832,9510,King Gunther
6674,9510,Princess Herzelinde
32931,9510,Jailer
26532,9510,Horse Seller
22885,9510,
6263,9510,Witch
1646,9510,Luipold Trumpf
44567,9510,Black Knight
21831,9510,Prince Gustav
16250,9510,Archer
47352,9510,Scientist
3840,9510,Magd
13919,10803,Logan
12518,10803,Francis
14464,10803,Jessica
24368,10803,Box
28768,10803,Holly
14501,10803,Old Man
24808,10803,Doc
136872,10803,The Woman Runner
1217505,10803,Billy
101893,10803,Woman Customer
1013882,10803,Cub
11701,1988,Mariane Pearl
5346,1988,Daniel Pearl
20469,1988,Maureen Platt
128645,1988,Asra Q. Nomani
81681,1988,John Bussey
76793,1988,Captain
1957,18897,Jeanne
28782,18897,Jeanne
40541,18897,Teo:Gianni
83813,18897,Teo #2
134746,18897,Nadia 2
260836,18897,Le psychiatre
34847,14043,Nancy Drew
216,14043,Corky Veinshtein
41883,14043,Ned Nickerson
38581,14043,Jane Brighton
15455,14043,Carson Drew
3041,14043,John Leshing
76313,14043,Inga Veinshtein
13473,14043,Dashiel Biedermeyer
154829,14043,Thug
165950,14043,Bess
38703,14043,Georgie
100463,14043,Chief McGinnis
15007,14043,Dehlia Draycott
35232,14043,Landlady
1910,14043,Barbara Barbara
167139,14043,Principal Fineman
154733,14043,'New Century' Actor
149774,14043,Assistant Director
6163,14043,Arrogant Director Andy
71392,14043,Twin Palms Manager
17051,13275,Jake Huard
2680,13275,Lt. Burton
83968,13275,AJ
8169,13275,Cole
22123,13275,Ali
1339,14449,Empress Wan
64436,14449,Crown Prince Wu Luan
71057,14449,Qing Nu
15758,14177,Gina Norris
5588,14177,Lynn
1533,14177,Terri
1981,14177,Ms. Josephine
8211,14177,Joanne
133302,14177,Chanel
105880,14177,Rochelle
84206,14177,Darnelle
216119,14177,Rita
4724,14177,Jorge
938,14177,Joe
6944,14177,Big Customer
18975,14177,Corky (uncredited)
111691,12924,Hiroki Fujisawa (voice)
116321,12924,Takuya Shirakawa (voice)
116322,12924,Sayuri Sawatari (voice) (as Yuuka Nanri)
68916,12924,Okabe (voice)
25246,14310,Senior Inspector Lau Kin Ming
1337,14310,Chan Wing Yan
66761,14310,Superintendent Yeung Kam Wing
66717,14310,Superintendent Wong Chi Shing
26724,14310,Hon Sam
72730,14310,Dr. Lee Sum Yee
12672,14310,Mary Hon
20372,14310,Lau Kin Ming (young)
78869,14310,Chan Wing Yan (young)
118742,14310,'Crazy' Tsui Wai Keung
25249,14310,Sergeant Chan Jun
83820,14310,Inspector B
1243,10569,Ray
30364,10569,Frenchy
4688,10569,Denny
11482,10569,Tommy
16165,10569,Benny
58251,10569,May
67104,10569,TV News Reporter
3291,10569,David
19210,1809,Sean Bateman
27855,1809,Lauren Hynde
19211,1809,Paul Denton
10860,1809,Lara
7517,1809,Kelly
449,1809,Harry
21403,1809,Mitchell
19212,1809,Richard 'Dick' Jared
65561,1809,Victor
5365,1809,Rupert
17774,1809,Candice
6450,1809,Mrs. Denton
12967,1809,Mrs. Jared
2223,1809,A Junkie Named Marc
104914,1809,Handsome Dunce
42545,1809,At the Player Piano
15336,10491,Tom Jericho
204,10491,Hester Wallace
9825,10491,Claire Romilly
18325,10491,Mr. Wigram
12795,10491,Puck
2441,10491,Logie
20425,10491,Leveret
15576,10491,Cave
16792,10491,Baxter
13328,10491,Admiral Trowbridge
984,10491,Villiers
57387,9344,Telly
5916,9344,Ruby
2838,9344,Jenny
57389,9344,Casper
2157,7095,Jack Charles Powell
2882,7095,Karen Powell
50464,7095,Brian Powell
16866,7095,Miss Marquez
51962,7095,Lawrence Woodruff
53122,7095,Dolores Durante
53123,7095,Louis Durante
28035,7095,Poppy
1920,2788,Lelaina Pierce
569,2788,Troy Dyer
7399,2788,Michael Grates
21197,2788,Vickie Miner
18324,2788,Sammy Gray
10671,2788,Tom Pierce
9137,2788,Tami
4251,2788,Grant Gubler
8214,2788,Grant's Produzent
12967,2788,Charlane McGregor
936,28942,Dr. Hal Raglan
46780,28942,Nola Carveth
41256,28942,Frank Carveth
33479,28942,Barton Kelly
14902,28942,Chris
33853,28942,Creature
15111,17466,Louis Burke
8294,17466,Hawkins
47882,17466,Amanda Beckett
32286,17466,Christian 'The Sandman' Naylor
44792,17466,Sergeant DeGraf
11792,17466,Tom Vogler
157641,17466,Ben Keane
193048,17466,Priest
29446,17466,Dr. Gottesman
53669,17466,Guard Keller
61704,17466,Bruce
326,14239,Holli Would
5168,14239,Jack Deebs
287,14239,Detective Frank Harris
77015,14239,Cop
58950,14239,Cop
34521,14239,"Interrogator #2:Mash:drunken bar patron:Dr. Vincent ""Vegas Vinnie"" Whiskers:Jack Deebs (super hero version) (voice)"
77018,14239,Comic Bookstore Cashier
15091,1024,Pauline Parker Rieper
204,1024,Juliet Hulme
5475,1024,Dr. Henry Hulme
94490,13509,Sean
94491,13509,Patrick
41274,13509,Del
94492,13509,Count Dracula
23967,13509,Emily
16936,13509,Detective Sapir
94500,13509,E.J.
119232,13509,Frankenstein
9629,13509,Desperate Man
776,9085,Quick
9309,9085,Sugar Ray
56949,9085,Bennie Wilson
1004,9085,Phil Cantone
4250,9085,Bugsy Calhoune
56950,9085,Vera
56951,9085,Annie
51359,9085,Sunshine
77353,9085,Dominique La Rue
78875,110410,Choi Tin-ming:Timmy Choi
73774,110410,Captain Zhang Lei
83820,110410,East Lee
71051,110410,The Dumb Brothers' Follower
72483,110410,Captain Liu
10841,153738,Viktor
1171526,153738,Sergei
4818,10846,Attilio de Giovanni
9235,10846,Vittoria
2887,10846,Himself:Sè stesso
6639,10846,Nancy Browning
7541,10846,Ermanno
1003,10846,Fuad
18259,27793,Bastian Bux
27111,27793,Barney Bux
70851,27793,Slip
95645,27793,Dog
12517,27793,Coreander:Old Man of Wandering Mountain
13364,27793,The Childlike Empress
87385,27793,Engywook
27111,27793,Barney
43933,27793,Nasty #2
17882,78476,Agathe
47820,78476,Patrick
18177,78476,François
118178,78476,Julie
20330,15283,Okiya (voice)
66152,15283,Bunta (voice)
70517,11798,Shaun
1115,11798,Combo
70518,11798,Cynth
70519,11798,Milky
85065,11798,Pukey Nicholls
776,10136,Chandler Jarrell
4391,10136,Sardo Numspa
42558,10136,Kee Nang
11395,10136,The Old Man
559312,10136,The Golden Child
20904,10136,Doctor Hong
52398,82450,Carl Hamilton
236357,82450,Mouna Al Fathar
973,82450,Rob Hart
33190,82450,Sara Landhag
11040,82450,Martin Lagerbäck
93236,82450,Tomas Tideman
47072,82450,Johanna Runestam
21193,82450,Staffan Wärnman
92422,82450,DG
76968,82450,Miller
833900,82450,Anna Sjöström
76383,82450,Claes Olofsson
2449,82450,Harold Smith
94128,82450,Josef Bekele
89559,82450,Bruce
38673,74536,Jonathan White
1158,74536,Detective Stanford
1137,74536,Lauren Bridges
3897,74536,Kerry White
5296,74536,Officer Thomas Prudenti
11477,74536,Captain Marion Mathers
56903,74536,Vincent Carter (Adult)
17522,10226,Marie
64210,10226,Alexia
5444,10226,The Killer
81134,10226,Alex' Mother
18050,121872,Ginger
587823,121872,Rosa
110014,121872,Natalie
4941,121872,Roland
9191,121872,Mark
516,121872,Bella
57449,121872,Anoushka
17485,121872,Mark Two
95023,121872,Roger
1461,4942,Jimmy 'Dodge' Connelly
9137,4942,Lexie Littleton
17697,4942,Carter Rutherford
1470,4942,Coach Frank Ferguson
17401,4942,Suds
378,4942,CC Frazier
12536,4942,Harvey
7133,4942,Mack Steiner
57995,4942,Curly
21723,4942,Stump
48,27004,Pyke Kubic
74568,27004,Sam Phelan
5170,27004,Melvin Goldberg
2683,27004,Glenn the Plumber
82400,37034,Su Can:Su Qi-Er
71057,37034,Yuan Ying
63585,37034,Yuan Lie
17380,37034,God of Wushu:Drunken God
1620,37034,Sister Yu
141,37034,Anton
116637,37034,Militia Leader
227782,37034,Su Wan-Kun
131303,37034,Bar owner
52763,14070,Sanjay Singhania
81092,14070,Kalpana
81093,14070,Sunita
670,13413,WALL·E:M-O
60074,13413,Captain
72754,13413,EVE
70902,13541,Rincewind
1328,13541,Twoflower
13472,13541,Trymon
16940,13541,Patrician
1248,13541,Narrator (voice)
2467,13541,Galder Weatherwax
113,13541,Death (voice)
67026,13541,Ninereeds
11180,13541,Cohen the Barbarian
994,13541,Broadman
79124,13541,Liessa
90033,24801,Taylor Callum
113926,24801,Courtney Callum
113927,24801,Reed Callum
113928,24801,Jackson Meade
29384,24801,Fran Walker
84224,24801,Heather Perez
64888,24801,Nick Perez
67848,11025,Jane Ryan
67849,11025,Roxy Ryan
26510,11025,Max Lomax
28637,11025,Bennie Bang
67850,11025,Jim
1224499,11025,Dr. Ryan
58954,11025,Hudson McGill
8263,11025,Senator Anne Lipton
72450,11025,Himself
133197,11025,Justin
7502,11025,Himself
3036,9434,Martin Q. Blank
6613,9434,Debi Newberry
707,9434,Grocer
3234,9434,Marcella
1903,9434,Dr. Oatman
5587,9434,Steven Lardner
12799,9434,Paul Spericki
14312,9434,Mr. Bart Newberry (as Mitchell Ryan)
52415,9434,Bob Destepello
35742,19404,Raj Malhotra
55061,19404,Simran Singh
691,19404,Chaudhry Baldev Singh
146971,19404,Lajwanti
6217,19404,Dharamvir Malhotra
35759,19404,Ajit Singh
139,8866,Noelle
134,8866,Ed
21197,8866,Abby
21343,8866,Brian
10538,702,Blanche DuBois
3084,702,Stanley Kowalski
10539,702,Stella Kowalski
9857,702,Harold Mitchell
3143,702,Steve
2757,702,Pablo Gonzales
10540,702,Eunice
10541,702,A Collector
10542,702,A Doctor
10545,702,A Sailor
2395,10945,Terry Dolittle
1756,10945,Marty Phillips
378,10945,Jack
8937,10945,Jeremy Talbott
10556,10945,Cynthia
24368,10945,Archer Lincoln
16165,10945,"Doug, 1st National Bank"
14104,10945,"Fred, 1st National Bank (as Phil E. Hartmann)"
26485,10945,Sperry Repairman:Furious Cab Driver:Injured Cop (as Jim Belushi)
30364,10945,Fiona
87569,21481,Alex Fielding:Artemis
87570,21481,Camryn Barnes:Apolla
31029,21481,Miranda
58791,21481,Thantos
879,10778,Ed Crane
3910,10778,Doris Crane
1010,10778,Frank
4691,10778,Big Dave Brewster
1245,10778,Birdy Abundas
4253,10778,Creighton Tolliver
28633,10778,Walter Abundas
4252,10778,Freddy Riedenschneider
170185,10778,The New Man
63978,28032,Thumbelina (voice)
74492,28032,Jacquimo (voice)
148115,28032,Mother (voice)
29314,28032,Mrs. Toad (voice)
15832,28032,Berkeley Beetle
97832,28032,Ms. Fieldmouse
65731,72477,Mike Souder
83002,72477,Pam Stall
56734,72477,Little Ann Sliger
47296,72477,Brian Heigh
1115,72477,Rhino
49425,72477,Gwen Heigh
6726,72477,Lucie Sliger
76512,72477,Rule
6012,445,Georges Laurent
1137,445,Anne Laurent
6014,445,La mère de Georges
6015,445,Le rédacteur en chef
6018,445,Pierre
2417,445,Majid
6020,445,Yvon
6024,445,Le policier 2
132429,445,Chantal
5129,5683,Pee-wee Herman
5131,5683,Simone
44822,5683,Sgt. Hunter
30865,5683,Amazing Larry
44823,5683,Mario
69951,5683,Himself
129332,5683,Tina
9274,5683,Himself - as PeeWee
14990,5683,Herself - as 'Dottie'
60434,5683,Himself (as Twisted Sister)
104944,5683,Man in Diner
2461,2669,Fletcher Christian
4173,2669,Lieutenant William Bligh
3359,2669,Admiral Hood
9126,2669,Captain Greetham
11856,2669,John Fryer
1369,2669,William Cole
26854,2669,Edward Young
3896,2669,Charles Churchill
26860,2669,John Smith
26862,2669,Matthew Quintal
26863,2669,John Mills
974,2669,Thomas Ellison
26867,2669,James Valentine
14755,2669,Richter
2047,59883,Ahab
980,59883,Stubb
43265,59883,Ishmael
115625,59883,Rachel
426,59883,Flask
16922,66129,Tuche
2412,66129,Cathy Tuche
73264,66129,Mamie Suze
82314,66129,Salma
51329,10185,Leon Kaufman
980,10185,Mahogany
15110,10185,Susan Hoff
57451,10185,Maya
45566,10185,Jurgis
11769,10185,Randle Cooper
31514,10185,Otto
157146,10185,Detective Lynn Hadley
2220,10185,Driver
586935,10185,Guardian Angel
23775,92645,Snow White
21817,92645,Queen Gwendolyn
109861,92645,Prince Alexander
123846,89185,Tara
68307,15590,Prince Edvard
77462,15590,Paige Morgan
10670,15590,Queen Rosalind
57144,15590,Princess Kirsten
44557,15590,Soren
13565,5919,Chief Michael O'Hallorhan
3636,5919,Doug Roberts
6450,5919,Susan Franklin
14060,5919,Gary Parker
8252,5919,James Duncan
12951,5919,Jernigan
30181,5919,Harlee Claiborne
22553,5919,Patty
28906,5919,Simmons
39554,5919,Lisolette
9208,5919,Bigelow
113934,5919,Lorrie
6865,5919,Paula Ramsay
10195,5919,Giddings
514,2755,Warren R. Schmidt
8534,2755,Roberta Hertzel
15250,2755,Jeannie Schmidt
20212,2755,Randall Hertzel
35515,2755,Helen Schmidt
35516,2755,Larry Hertzel
35517,2755,Vicki Rusk
35518,2755,John Rusk
35521,2755,Gary Nordin
47025,78604,Sister
2880,11164,Coach Gordon Bombay
49824,11164,Michele MacKay
56695,11164,Tibbles
37422,11164,Jan
11866,11164,Charlie Conway
20220,11164,Fulton Reed
147499,11164,Greg Goldberg
148637,11164,Lester Averman
148638,11164,Jesse Hall
76239,11164,Guy Germaine
22223,11164,Connie Moreau
148641,11164,Adam Banks
9658,11164,Julie Gaffney
69738,11164,Luis Mendoza
77330,11164,Russ Tyler
109438,46420,Brent Mitchell
47874,46420,Sac
6065,13499,Frank Beardsley
14343,13499,Helen North
55084,13499,William Beardsley
19274,16991,Ronnie Barnhardt
1772,16991,Brandi
454,16991,Dennis
11477,16991,Detective Harrison
86624,16991,Nell
62862,16991,Caucasian Crackhead
86626,16991,Saddamn
123846,40205,Abby Louise Jensen
205204,40205,Jay
219998,40205,Logan Buchanan
143329,40205,Celeste
76828,40205,Bob Jensen
205,10050,Kelly Woods
11107,10050,Berke Landers
41555,10050,Allison McAllister
3492,10050,Felix Woods
8691,10050,Maggie
12967,10050,Beverly Landers
18973,10050,Basin
42157,10050,Frank Landers
81295,10050,Bentley 'Striker' Scrumfeld
62520,10050,Dennis Wallace
519,10050,Dr. Desmond Forrest Oates
28639,10050,Mistress Moira
35549,10050,Himself
62522,10050,Peter Wong
62523,10050,Dora Lynn Tisdale
44176,10050,Little Steve
65827,14028,Commander Scott Boytano
20580,14028,LT. Sean Macklin
76314,14028,Petty Officer 2nd Class Kevin Derricks
21049,14028,Alvaro Cardona
76795,14028,Petty Officer 3rd Class Steve Gaines
1159,14028,General Manuel Valez
41237,14028,President of colombia
21561,14028,Dodd
77948,15157,Mary
43775,15157,Dominique Blatt
27136,15157,Bree
64914,15157,Britt
211540,15157,Tami
304983,15157,Joey Parker
17497,41211,Alex Lippi
65007,41211,Van Der Beck
54292,41211,Mélanie
24041,41211,Marc
7062,41211,Jonathan Alcott
587159,41211,Sophie
39884,41211,Van Der Beck
22383,10772,Django
66676,10772,Gen. Hugo Rodriguez
66677,10772,Maria
37586,10772,Nataniele (Bartender)
12791,22051,Adam Raki
9827,22051,Beth Buchwald
8212,22051,Marty Buchwald
27563,22051,Rebecca Buchwald
13936,22051,Harlan
95975,22051,Sam Klieber
16181,22051,Lyra
61607,22051,Mr. Wardlow
142261,22051,Judge
60205,22051,Beranbaum
3392,36691,Ben Kalmen
44735,36691,Cheston
4038,36691,Nancy
18248,36691,Jordan
51856,36691,Susan
518,36691,Jimmy
107033,36691,Carol Solomonde
17606,36691,Allyson Karsch
31028,36691,Steve Heller
6437,36691,Pete Hartofilis
115335,36691,Student
28033,36691,Nascarella
115973,36691,Flirtatious Student
115974,36691,Irate Student
115975,36691,Sgt. John Haverford
94098,36691,Tall Girl
68918,13981,Deunan Knute
40328,13981,Brialeos Hecatombcales
111370,13981,Aeacus
65438,13981,Commander Lance
111375,13981,Yoshitsune
186341,13981,Hitomi
6856,14292,Herb Brooks
1276,14292,Patty Brooks
11315,14292,Craig Patrick
17646,14292,Walter Bush
6074,14292,Doc Nagobads
25987,14292,Jim Craig
84341,14292,Mike Eruzione
84342,14292,Jack O'Callahan
2165,12645,Dr. Rubin
9824,12645,Diane Stanton
20212,12645,Paul Stanton
9880,12645,James Harrison
31384,12645,Aguilar
20239,12645,Dr. Martinez
101522,12645,Arturo
56930,12645,Dr. White
129714,12645,Theresa
79795,23966,Rickie
48312,23966,J.T.
2234,23966,Clint
85144,23966,JoAnn
96327,23966,The Deadgirl
31136,1666,HImself
23418,2267,Emma Wilder
20810,2267,Jo Wilder
16327,2267,David Wilder
11678,2267,Larry White
17696,2267,Naomi Schwartz
61981,2267,Nathanial Broadman
173994,2267,Harry
428222,2267,Wendy
6194,9043,Julie Morton
3092,9043,Sybil Stone
53714,9043,Amy Stone
20212,9043,Everett Stone
520,9043,Meredith Morton
36422,9043,Ben Stone
8977,9043,Kelly Stone
31137,9043,Patrick Thomas
31837,9794,Zack
52052,9794,Amy
51298,9794,Vince
43120,9794,Lon
53400,9794,Glen Gary
58511,9794,Iqbal
20190,9794,Jorge
13645,9794,Glen Ross
16846,9794,Russell
9996,9794,Dirk
59302,9794,Greeter
5726,14396,Jake Rodgers
140,14396,Gina
37045,14396,Diane
18702,14396,Eric Hauck
540,14396,Shaw
63231,14396,Jacuzzi
27111,14396,Doctor Soames
566944,14396,The Butler
40462,9682,Mattie
19211,9682,Dexter
37936,9682,Isabelle Fuentes
53184,9682,Stone
17243,9682,Josh
58507,9682,Tim
6944,9682,Landlady (as Octavia L. Spencer)
12122,9682,Dr. Waterson
58508,9682,Dark Figure
7471,9682,Professor Cardiff
453,9682,Janelle
58512,9682,Male Newscaster #2
57824,9526,GK
57755,9526,Dusty
4764,9526,Lefty
10437,9526,Rhonda Johnson
5064,9526,Yolanda Johnson
49265,9526,Lola Johnson
8945,9526,Guy Noir
12519,9526,Dangerous Woman
2176,9526,Axeman
8262,9526,Chuck Akers
52792,9526,Molly
1257563,158752,Isabelle
21028,8669,Charlie Bartlett
3223,8669,Nathan Gardner
15250,8669,Marilyn Bartlett
52852,8669,Susan Gardner
419,8669,Murphy Bivens
34918,8669,Kip Crombwell
55614,8669,Len Arbuckle
55615,8669,Whitney Drummond
40551,8669,Dr. Stan Weathers
963433,8669,Henry Freemont
88620,8669,Kelly
190895,8669,Priscilla
197315,8669,A:V Jones
44101,8669,Dr. Jacob Kaufmann
9642,8849,Alfie
3141,8849,Julie
4987,8849,Marlon
13636,8849,Dorie
23459,8849,Nikki
9781,8849,Lonette
4038,8849,Liz
169337,8849,Uta
2231,9074,Derrick Vann
26510,9074,Andy Fiddler
10843,9074,Joey Kane
15860,9074,Agent Peters
56910,9074,Lt. Rita Carbone
53650,9074,Booty
170152,9074,Susan
5946,9074,Second I.A. Agent
122491,9074,Homeless Man
162747,9074,Flight Attendant
3542,257,Oliver Twist
2282,257,Fagin
3543,257,Bill Sikes
3544,257,The Artful Dodger
3545,257,Mr. Brownlow
3547,257,Mr. Limbkins
3548,257,Parson
3568,257,Bookseller
82423,76451,Nurse
553289,9606,Hige-Oyaji
84504,9606,Pero
81852,9606,Ponkotz
129961,9606,Skunk
1680,9606,Enmy
65424,9606,Fujinkyaku
70134,9606,
20738,4689,Park Dong-jin
25004,4689,Ryu
21688,4689,Cha Yeong-mi
39256,4689,Ryus Schwester
56442,8974,Dr. Clayton Forrester
103079,8974,Sylvia Van Buren
2648,8974,General Mann
56444,8974,Dr. Pryor
56445,8974,Dr. Bilderbeck
93625,8974,Pastor Dr. Matthew Collins
16417,8974,Second Radio Reporter:Opening Announcer
99754,8974,Wash Perry
954443,8974,Col. Ralph Heffner
30553,8974,Cop at Crash Site
4094,8974,Salvatore
99461,8974,Commentary (voice)
89728,8974,Australian Policeman (scenes deleted)
1016571,8974,Man (uncredited)
78849,8974,Prof. McPherson (uncredited)
98458,8974,Dr. Carmichael (uncredited)
98450,8974,Alonzo Hogue (uncredited)
153260,8974,Screaming Woman (uncredited)
124736,8974,Dr. Duprey (uncredited)
124606,8974,Spanish Priest (uncredited)
91260,8974,Rev. Bethany (uncredited)
1010448,8974,Woman in Church (uncredited)
83801,8974,Buck Monahan (uncredited)
120035,8974,Civil Defense Official (uncredited)
950429,8974,Dr. James (uncredited)
18870,8974,Well-Dressed Looter (uncredited)
